Zone,Species,Time,ImageDate,SetVisitDate
224,Coyote,0.913,6/15/2020 21:55,5/24/2020
224,Coyote,0.917,6/10/2020 22:00,5/24/2020
224,Coyote,0.938,6/16/2019 22:31,6/6/2019
224,Coyote,0.961,6/16/2019 23:04,6/6/2019
224,Coyote,0.972,6/18/2020 23:19,5/24/2020
225,Coyote,0.108,6/6/2020 2:36,6/4/2020
225,Coyote,0.219,6/18/2020 5:15,6/4/2020
225,Coyote,0.256,6/7/2020 6:08,6/4/2020
225,Coyote,0.638,6/14/2020 15:18,6/4/2020
225,Coyote,0.638,6/14/2020 15:19,6/4/2020
225,Coyote,0.638,6/14/2020 15:19,6/4/2020
225,Coyote,0.884,8/21/2018 21:13,8/15/2018
225,Coyote,0.885,8/21/2018 21:14,8/15/2018
225,Coyote,0.89,9/3/2018 21:21,8/15/2018
225,Coyote,0.986,6/7/2020 23:40,6/4/2020
226,Coyote,0.197,8/27/2018 4:43,8/22/2018
226,Coyote,0.197,8/27/2018 4:44,8/22/2018
226,Coyote,0.197,8/27/2018 4:44,8/22/2018
226,Coyote,0.198,8/27/2018 4:45,8/22/2018
227,Coyote,0.26,6/11/2019 6:15,6/4/2019
227,Coyote,0.315,6/13/2020 7:33,5/23/2020
227,Coyote,0.371,6/5/2019 8:54,6/4/2019
227,Coyote,0.927,6/16/2019 22:15,6/4/2019
227,Coyote,0.927,6/16/2019 22:15,6/4/2019
227,Coyote,0.927,6/16/2019 22:15,6/4/2019
227,Coyote,0.997,6/8/2019 23:55,6/4/2019
230,Coyote,0.006,5/24/2020 0:08,5/18/2020
230,Coyote,0.013,6/5/2020 0:19,5/18/2020
230,Coyote,0.033,8/29/2018 0:48,8/15/2018
230,Coyote,0.039,5/27/2019 0:56,5/24/2019
230,Coyote,0.04,5/27/2019 0:57,5/24/2019
230,Coyote,0.041,6/5/2020 0:59,5/18/2020
230,Coyote,0.07,9/2/2018 1:41,8/15/2018
230,Coyote,0.071,9/2/2018 1:42,8/15/2018
230,Coyote,0.075,9/2/2018 1:48,8/15/2018
230,Coyote,0.075,9/2/2018 1:48,8/15/2018
230,Coyote,0.076,9/2/2018 1:49,8/15/2018
230,Coyote,0.076,9/2/2018 1:49,8/15/2018
230,Coyote,0.076,9/2/2018 1:50,8/15/2018
230,Coyote,0.083,8/29/2018 2:00,8/15/2018
230,Coyote,0.086,6/9/2020 2:04,5/18/2020
230,Coyote,0.088,6/7/2020 2:07,5/18/2020
230,Coyote,0.097,9/7/2018 2:20,8/15/2018
230,Coyote,0.098,9/7/2018 2:21,8/15/2018
230,Coyote,0.099,9/7/2018 2:22,8/15/2018
230,Coyote,0.099,9/7/2018 2:22,8/15/2018
230,Coyote,0.099,9/7/2018 2:22,8/15/2018
230,Coyote,0.101,5/29/2020 2:25,5/18/2020
230,Coyote,0.113,5/28/2019 2:43,5/24/2019
230,Coyote,0.131,6/5/2020 3:08,5/18/2020
230,Coyote,0.155,8/22/2018 3:43,8/15/2018
230,Coyote,0.157,8/22/2018 3:46,8/15/2018
230,Coyote,0.165,5/23/2020 3:58,5/18/2020
230,Coyote,0.166,5/23/2020 3:59,5/18/2020
230,Coyote,0.204,5/30/2020 4:54,5/18/2020
230,Coyote,0.206,6/12/2020 4:57,5/18/2020
230,Coyote,0.207,5/26/2019 4:58,5/24/2019
230,Coyote,0.232,6/1/2020 5:34,5/18/2020
230,Coyote,0.235,5/28/2019 5:39,5/24/2019
230,Coyote,0.236,5/28/2019 5:40,5/24/2019
230,Coyote,0.238,6/3/2020 5:42,5/18/2020
230,Coyote,0.238,6/3/2020 5:43,5/18/2020
230,Coyote,0.238,6/3/2020 5:43,5/18/2020
230,Coyote,0.254,5/30/2020 6:06,5/18/2020
230,Coyote,0.268,6/1/2020 6:26,5/18/2020
230,Coyote,0.276,5/21/2020 6:38,5/18/2020
230,Coyote,0.389,5/21/2020 9:20,5/18/2020
230,Coyote,0.39,6/10/2020 9:22,5/18/2020
230,Coyote,0.56,6/5/2020 13:27,5/18/2020
230,Coyote,0.634,6/8/2019 15:13,5/24/2019
230,Coyote,0.855,6/10/2020 20:31,5/18/2020
230,Coyote,0.86,6/10/2020 20:39,5/18/2020
230,Coyote,0.889,6/11/2020 21:20,5/18/2020
230,Coyote,0.897,6/5/2020 21:31,5/18/2020
230,Coyote,0.904,6/10/2020 21:42,5/18/2020
230,Coyote,0.908,5/29/2020 21:47,5/18/2020
230,Coyote,0.913,6/8/2019 21:54,5/24/2019
230,Coyote,0.928,6/10/2020 22:16,5/18/2020
230,Coyote,0.931,6/1/2020 22:21,5/18/2020
230,Coyote,0.947,5/20/2020 22:43,5/18/2020
230,Coyote,0.947,5/20/2020 22:44,5/18/2020
230,Coyote,0.955,6/8/2020 22:55,5/18/2020
230,Coyote,0.983,9/6/2018 23:36,8/15/2018
230,Coyote,0.984,9/6/2018 23:37,8/15/2018
231,Coyote,0.015,8/1/2020 0:22,7/7/2020
231,Coyote,0.237,6/22/2019 5:41,6/18/2019
231,Coyote,0.838,7/22/2020 20:07,7/7/2020
231,Coyote,0.882,8/3/2018 21:10,7/18/2018
231,Coyote,0.989,7/25/2020 23:44,7/7/2020
231,Coyote,0.99,7/8/2020 23:46,7/7/2020
232,Coyote,0.028,6/5/2018 0:41,5/15/2018
232,Coyote,0.035,8/31/2020 0:50,8/23/2020
232,Coyote,0.069,9/19/2020 1:40,8/23/2020
232,Coyote,0.092,8/29/2019 2:12,8/28/2019
232,Coyote,0.151,9/1/2019 3:37,8/28/2019
232,Coyote,0.182,9/12/2019 4:22,8/28/2019
232,Coyote,0.202,6/5/2018 4:51,5/15/2018
232,Coyote,0.43,5/21/2018 10:19,5/15/2018
232,Coyote,0.517,5/18/2018 12:24,5/15/2018
232,Coyote,0.985,8/28/2019 23:39,8/28/2019
233,Coyote,0.527,5/28/2018 12:39,5/21/2018
234,Coyote,0.055,8/13/2018 1:19,7/19/2018
234,Coyote,0.215,8/6/2018 5:10,7/19/2018
235,Coyote,0.103,6/9/2018 2:29,5/31/2018
235,Coyote,0.969,5/31/2018 23:15,5/31/2018
235,Coyote,0.999,5/25/2020 23:59,5/20/2020
236,Coyote,0.057,5/31/2018 1:22,5/23/2018
236,Coyote,0.101,8/8/2020 2:26,8/6/2020
236,Coyote,0.114,9/4/2020 2:44,8/6/2020
236,Coyote,0.188,8/11/2020 4:30,8/6/2020
236,Coyote,0.231,8/25/2020 5:33,8/6/2020
236,Coyote,0.24,8/19/2019 5:45,8/12/2019
236,Coyote,0.24,8/19/2019 5:46,8/12/2019
236,Coyote,0.242,8/28/2020 5:49,8/6/2020
236,Coyote,0.249,8/8/2020 5:58,8/6/2020
236,Coyote,0.267,8/15/2019 6:25,8/12/2019
236,Coyote,0.291,8/22/2019 6:59,8/12/2019
236,Coyote,0.292,8/22/2019 7:00,8/12/2019
236,Coyote,0.855,8/16/2019 20:31,8/12/2019
236,Coyote,0.899,9/5/2019 21:34,8/12/2019
236,Coyote,0.99,8/24/2019 23:46,8/12/2019
237,Coyote,0.019,6/25/2018 0:28,6/14/2018
237,Coyote,0.083,6/16/2018 1:59,6/14/2018
237,Coyote,0.083,6/16/2018 1:59,6/14/2018
237,Coyote,0.144,6/24/2018 3:27,6/14/2018
237,Coyote,0.186,6/7/2020 4:28,5/26/2020
237,Coyote,0.187,6/17/2020 4:29,5/26/2020
237,Coyote,0.903,6/20/2018 21:41,6/14/2018
237,Coyote,0.947,6/24/2018 22:43,6/14/2018
238,Coyote,0.031,6/13/2018 0:45,6/11/2018
239,Coyote,0.011,5/27/2019 0:16,5/22/2019
239,Coyote,0.013,5/27/2019 0:18,5/22/2019
240,Coyote,0.002,6/1/2018 0:03,5/28/2018
240,Coyote,0.05,6/13/2018 1:12,5/28/2018
240,Coyote,0.058,9/17/2020 1:23,8/23/2020
240,Coyote,0.191,9/20/2020 4:35,8/23/2020
240,Coyote,0.91,9/10/2020 21:50,8/23/2020
241,Coyote,0.015,8/20/2020 0:22,8/18/2020
241,Coyote,0.015,8/20/2020 0:22,8/18/2020
241,Coyote,0.016,8/20/2020 0:23,8/18/2020
241,Coyote,0.016,8/20/2020 0:23,8/18/2020
241,Coyote,0.02,9/2/2020 0:29,8/18/2020
241,Coyote,0.035,9/6/2020 0:51,8/18/2020
241,Coyote,0.035,9/6/2020 0:51,8/18/2020
241,Coyote,0.035,9/6/2020 0:51,8/18/2020
241,Coyote,0.058,9/4/2020 1:24,8/18/2020
241,Coyote,0.097,9/14/2020 2:20,8/18/2020
241,Coyote,0.117,9/6/2020 2:48,8/18/2020
241,Coyote,0.128,9/2/2020 3:04,8/18/2020
241,Coyote,0.131,8/20/2020 3:08,8/18/2020
241,Coyote,0.145,9/9/2020 3:29,8/18/2020
241,Coyote,0.152,9/5/2020 3:39,8/18/2020
241,Coyote,0.165,9/7/2020 3:57,8/18/2020
241,Coyote,0.186,8/17/2019 4:28,8/9/2019
241,Coyote,0.186,8/17/2019 4:28,8/9/2019
241,Coyote,0.191,9/6/2020 4:35,8/18/2020
241,Coyote,0.208,9/13/2020 4:59,8/18/2020
241,Coyote,0.221,9/13/2020 5:18,8/18/2020
241,Coyote,0.221,9/13/2020 5:18,8/18/2020
241,Coyote,0.222,9/13/2020 5:19,8/18/2020
241,Coyote,0.226,8/21/2020 5:25,8/18/2020
241,Coyote,0.226,8/21/2020 5:25,8/18/2020
241,Coyote,0.226,8/21/2020 5:26,8/18/2020
241,Coyote,0.237,9/3/2020 5:41,8/18/2020
241,Coyote,0.238,9/3/2020 5:42,8/18/2020
241,Coyote,0.242,9/13/2020 5:49,8/18/2020
241,Coyote,0.243,9/13/2020 5:50,8/18/2020
241,Coyote,0.243,9/13/2020 5:50,8/18/2020
241,Coyote,0.243,9/13/2020 5:50,8/18/2020
241,Coyote,0.244,9/6/2020 5:51,8/18/2020
241,Coyote,0.261,9/3/2020 6:16,8/18/2020
241,Coyote,0.312,9/13/2020 7:29,8/18/2020
241,Coyote,0.313,9/4/2020 7:31,8/18/2020
241,Coyote,0.499,9/14/2020 11:58,8/18/2020
241,Coyote,0.762,9/14/2020 18:17,8/18/2020
241,Coyote,0.762,9/14/2020 18:17,8/18/2020
241,Coyote,0.78,9/14/2020 18:43,8/18/2020
241,Coyote,0.851,9/1/2020 20:25,8/18/2020
241,Coyote,0.867,9/4/2020 20:49,8/18/2020
241,Coyote,0.868,9/4/2020 20:50,8/18/2020
241,Coyote,0.868,9/4/2020 20:50,8/18/2020
241,Coyote,0.884,9/9/2020 21:13,8/18/2020
241,Coyote,0.892,8/21/2020 21:24,8/18/2020
241,Coyote,0.892,8/20/2020 21:24,8/18/2020
241,Coyote,0.892,8/20/2020 21:25,8/18/2020
241,Coyote,0.892,8/20/2020 21:25,8/18/2020
241,Coyote,0.892,8/20/2020 21:25,8/18/2020
241,Coyote,0.893,8/20/2020 21:26,8/18/2020
241,Coyote,0.967,9/2/2020 23:13,8/18/2020
243,Coyote,0.035,6/26/2018 0:50,6/14/2018
243,Coyote,0.035,7/4/2018 0:50,6/14/2018
243,Coyote,0.117,7/7/2018 2:48,6/14/2018
243,Coyote,0.142,5/29/2020 3:25,5/25/2020
243,Coyote,0.144,6/22/2018 3:27,6/14/2018
243,Coyote,0.153,7/10/2018 3:41,6/14/2018
243,Coyote,0.154,7/10/2018 3:42,6/14/2018
243,Coyote,0.17,7/11/2018 4:05,6/14/2018
243,Coyote,0.174,7/11/2018 4:10,6/14/2018
243,Coyote,0.177,7/7/2018 4:15,6/14/2018
243,Coyote,0.177,6/1/2020 4:15,5/25/2020
243,Coyote,0.212,6/25/2018 5:05,6/14/2018
243,Coyote,0.217,6/25/2018 5:12,6/14/2018
243,Coyote,0.218,6/25/2018 5:14,6/14/2018
243,Coyote,0.218,6/20/2018 5:14,6/14/2018
243,Coyote,0.219,6/25/2018 5:16,6/14/2018
243,Coyote,0.291,7/10/2018 6:59,6/14/2018
243,Coyote,0.298,6/21/2018 7:09,6/14/2018
243,Coyote,0.874,6/25/2018 20:58,6/14/2018
243,Coyote,0.936,5/28/2020 22:28,5/25/2020
243,Coyote,0.938,7/6/2018 22:31,6/14/2018
243,Coyote,0.941,7/10/2018 22:35,6/14/2018
243,Coyote,0.953,5/30/2020 22:52,5/25/2020
243,Coyote,0.975,7/2/2018 23:24,6/14/2018
243,Coyote,0.984,6/29/2018 23:37,6/14/2018
243,Coyote,0.988,7/9/2018 23:42,6/14/2018
244,Coyote,0.016,6/15/2020 0:23,5/26/2020
244,Coyote,0.022,5/31/2020 0:31,5/26/2020
244,Coyote,0.035,6/14/2020 0:50,5/26/2020
244,Coyote,0.062,6/7/2020 1:29,5/26/2020
244,Coyote,0.065,6/15/2020 1:33,5/26/2020
244,Coyote,0.144,5/29/2020 3:28,5/26/2020
244,Coyote,0.208,6/16/2019 5:00,5/28/2019
244,Coyote,0.211,6/14/2020 5:04,5/26/2020
244,Coyote,0.214,6/16/2019 5:08,5/28/2019
244,Coyote,0.301,6/1/2020 7:13,5/26/2020
244,Coyote,0.349,6/8/2020 8:23,5/26/2020
244,Coyote,0.895,6/3/2020 21:29,5/26/2020
245,Coyote,0.092,6/14/2020 2:12,5/19/2020
245,Coyote,0.108,7/1/2018 2:36,5/30/2018
245,Coyote,0.126,6/6/2020 3:02,5/19/2020
245,Coyote,0.133,5/24/2020 3:12,5/19/2020
245,Coyote,0.134,5/24/2020 3:13,5/19/2020
245,Coyote,0.165,7/1/2018 3:57,5/30/2018
245,Coyote,0.169,7/1/2018 4:03,5/30/2018
245,Coyote,0.222,7/2/2018 5:20,5/30/2018
245,Coyote,0.297,5/30/2018 7:08,5/30/2018
245,Coyote,0.301,6/1/2019 7:14,5/31/2019
245,Coyote,0.364,6/26/2018 8:44,5/30/2018
245,Coyote,0.364,5/21/2020 8:44,5/19/2020
245,Coyote,0.542,6/15/2018 13:01,5/30/2018
245,Coyote,0.595,5/19/2020 14:17,5/19/2020
245,Coyote,0.753,6/3/2020 18:04,5/19/2020
245,Coyote,0.788,6/14/2018 18:54,5/30/2018
245,Coyote,0.88,6/27/2018 21:07,5/30/2018
245,Coyote,0.928,6/5/2020 22:16,5/19/2020
245,Coyote,0.932,5/19/2020 22:22,5/19/2020
245,Coyote,0.958,6/29/2018 23:00,5/30/2018
245,Coyote,0.961,6/9/2020 23:04,5/19/2020
246,Coyote,0.01,8/22/2019 0:14,8/6/2019
246,Coyote,0.018,8/18/2019 0:26,8/6/2019
246,Coyote,0.019,8/18/2019 0:27,8/6/2019
246,Coyote,0.033,8/23/2019 0:48,8/6/2019
246,Coyote,0.035,8/23/2019 0:50,8/6/2019
246,Coyote,0.042,8/23/2019 1:01,8/6/2019
246,Coyote,0.078,8/18/2019 1:52,8/6/2019
246,Coyote,0.081,8/23/2019 1:57,8/6/2019
246,Coyote,0.136,8/9/2019 3:16,8/6/2019
246,Coyote,0.182,8/23/2019 4:22,8/6/2019
246,Coyote,0.188,8/23/2019 4:30,8/6/2019
246,Coyote,0.188,8/23/2019 4:31,8/6/2019
246,Coyote,0.188,8/23/2019 4:31,8/6/2019
246,Coyote,0.197,8/23/2019 4:43,8/6/2019
246,Coyote,0.197,8/23/2019 4:44,8/6/2019
246,Coyote,0.199,8/23/2019 4:47,8/6/2019
246,Coyote,0.202,8/23/2019 4:51,8/6/2019
246,Coyote,0.225,8/19/2019 5:24,8/6/2019
246,Coyote,0.226,8/19/2019 5:26,8/6/2019
246,Coyote,0.227,8/19/2019 5:27,8/6/2019
246,Coyote,0.228,8/19/2019 5:28,8/6/2019
246,Coyote,0.228,8/19/2019 5:29,8/6/2019
246,Coyote,0.23,8/19/2019 5:31,8/6/2019
246,Coyote,0.231,8/19/2019 5:33,8/6/2019
246,Coyote,0.233,8/19/2019 5:35,8/6/2019
246,Coyote,0.273,8/23/2019 6:33,8/6/2019
246,Coyote,0.671,5/27/2018 16:06,5/21/2018
246,Coyote,0.89,8/6/2019 21:22,8/6/2019
246,Coyote,0.936,8/6/2019 22:28,8/6/2019
246,Coyote,0.937,8/6/2019 22:29,8/6/2019
247,Coyote,0.087,6/10/2018 2:05,5/15/2018
247,Coyote,0.826,6/9/2018 19:50,5/15/2018
248,Coyote,0.028,9/2/2020 0:40,8/26/2020
248,Coyote,0.028,9/2/2020 0:40,8/26/2020
248,Coyote,0.268,8/29/2019 6:26,8/26/2019
248,Coyote,0.874,9/8/2019 20:59,8/26/2019
249,Coyote,0.09,7/16/2018 2:10,6/27/2018
249,Coyote,0.138,6/30/2018 3:18,6/27/2018
249,Coyote,0.176,7/23/2018 4:14,6/27/2018
249,Coyote,0.261,7/1/2018 6:16,6/27/2018
249,Coyote,0.422,7/7/2018 10:07,6/27/2018
249,Coyote,0.985,7/20/2018 23:39,6/27/2018
249,Coyote,0.996,7/22/2018 23:54,6/27/2018
249,Coyote,0.996,7/24/2018 23:54,6/27/2018
250,Coyote,0.086,8/25/2018 2:04,8/20/2018
250,Coyote,0.087,8/25/2018 2:05,8/20/2018
250,Coyote,0.088,8/25/2018 2:06,8/20/2018
250,Coyote,0.176,6/15/2020 4:14,5/29/2020
250,Coyote,0.249,5/27/2020 5:59,5/29/2020
250,Coyote,0.881,5/26/2020 21:09,5/29/2020
250,Coyote,0.967,8/22/2018 23:13,8/20/2018
250,Coyote,0.974,6/6/2020 23:23,5/29/2020
250,Coyote,0.992,8/23/2018 23:48,8/20/2018
251,Coyote,0.011,9/7/2020 0:16,8/20/2020
251,Coyote,0.113,8/27/2020 2:42,8/20/2020
251,Coyote,0.219,8/26/2020 5:16,8/20/2020
251,Coyote,0.798,9/22/2020 19:09,8/20/2020
251,Coyote,0.844,9/13/2020 20:15,8/20/2020
251,Coyote,0.915,8/29/2020 21:58,8/20/2020
252,Coyote,0.018,7/3/2020 0:26,7/1/2020
252,Coyote,0.956,7/2/2020 22:57,7/1/2020
252,Coyote,0.975,7/18/2019 23:24,7/5/2019
253,Coyote,0.028,7/26/2020 0:41,7/8/2020
253,Coyote,0.936,7/10/2020 22:28,7/8/2020
253,Coyote,0.94,6/29/2019 22:34,6/25/2019
254,Coyote,0.054,8/29/2020 1:18,8/19/2020
254,Coyote,0.481,6/6/2018 11:32,5/15/2018
254,Coyote,0.558,6/7/2018 13:24,5/15/2018
254,Coyote,0.558,6/7/2018 13:24,5/15/2018
254,Coyote,0.69,6/7/2018 16:34,5/15/2018
255,Coyote,0.904,6/13/2018 21:42,6/1/2018
256,Coyote,0.055,8/14/2020 1:19,7/16/2020
256,Coyote,0.076,7/29/2019 1:50,7/15/2019
256,Coyote,0.144,8/9/2020 3:27,7/16/2020
256,Coyote,0.351,8/14/2020 8:25,7/16/2020
256,Coyote,0.947,8/29/2018 22:43,8/27/2018
256,Coyote,0.988,7/23/2020 23:42,7/16/2020
256,Coyote,0.993,7/22/2020 23:50,7/16/2020
257,Coyote,0.21,8/9/2020 5:03,7/20/2020
258,Coyote,0.858,5/22/2020 20:35,5/21/2020
259,Coyote,0.038,6/5/2020 0:55,5/30/2020
259,Coyote,0.054,6/21/2018 1:18,6/13/2018
259,Coyote,0.076,6/3/2019 1:50,5/29/2019
259,Coyote,0.089,6/1/2020 2:08,5/30/2020
259,Coyote,0.09,6/28/2018 2:10,6/13/2018
259,Coyote,0.152,6/11/2020 3:39,5/30/2020
259,Coyote,0.189,6/9/2020 4:32,5/30/2020
259,Coyote,0.882,6/11/2020 21:10,5/30/2020
259,Coyote,0.904,6/11/2020 21:42,5/30/2020
259,Coyote,0.934,6/18/2020 22:25,5/30/2020
259,Coyote,0.956,6/6/2020 22:57,5/30/2020
259,Coyote,0.972,6/2/2020 23:20,5/30/2020
260,Coyote,0.029,6/24/2018 0:42,6/6/2018
261,Coyote,0.014,7/28/2020 0:20,7/17/2020
261,Coyote,0.015,7/28/2020 0:21,7/17/2020
261,Coyote,0.015,7/28/2020 0:21,7/17/2020
261,Coyote,0.112,9/1/2018 2:41,8/22/2018
261,Coyote,0.112,9/1/2018 2:41,8/22/2018
261,Coyote,0.119,7/10/2019 2:51,7/3/2019
261,Coyote,0.129,7/21/2019 3:06,7/3/2019
261,Coyote,0.226,9/6/2018 5:26,8/22/2018
261,Coyote,0.332,9/1/2018 7:58,8/22/2018
261,Coyote,0.508,8/28/2018 12:11,8/22/2018
261,Coyote,0.508,8/28/2018 12:11,8/22/2018
261,Coyote,0.508,8/28/2018 12:12,8/22/2018
261,Coyote,0.513,8/28/2018 12:18,8/22/2018
261,Coyote,0.513,8/28/2018 12:19,8/22/2018
261,Coyote,0.513,8/28/2018 12:19,8/22/2018
261,Coyote,0.816,9/7/2018 19:35,8/22/2018
261,Coyote,0.838,7/24/2019 20:07,7/3/2019
261,Coyote,0.9,8/30/2018 21:36,8/22/2018
261,Coyote,0.901,8/30/2018 21:37,8/22/2018
261,Coyote,0.947,7/20/2019 22:44,7/3/2019
261,Coyote,0.994,9/9/2018 23:51,8/22/2018
263,Coyote,0.124,9/23/2019 2:59,8/26/2019
263,Coyote,0.865,9/23/2019 20:45,8/26/2019
263,Coyote,0.969,9/4/2019 23:16,8/26/2019
264,Coyote,0.014,6/2/2020 0:20,5/20/2020
264,Coyote,0.023,6/13/2020 0:33,5/20/2020
264,Coyote,0.024,6/13/2020 0:35,5/20/2020
264,Coyote,0.042,6/11/2020 1:00,5/20/2020
264,Coyote,0.042,6/11/2020 1:01,5/20/2020
264,Coyote,0.094,5/26/2020 2:16,5/20/2020
264,Coyote,0.111,6/11/2020 2:40,5/20/2020
264,Coyote,0.174,6/1/2020 4:10,5/20/2020
264,Coyote,0.187,8/6/2018 4:29,7/9/2018
264,Coyote,0.194,5/30/2020 4:39,5/20/2020
264,Coyote,0.21,5/31/2020 5:02,5/20/2020
264,Coyote,0.21,5/31/2020 5:03,5/20/2020
265,Coyote,0.186,9/4/2019 4:28,8/26/2019
265,Coyote,0.903,8/26/2019 21:41,8/26/2019
266,Coyote,0.163,7/30/2018 3:55,7/9/2018
266,Coyote,0.24,8/1/2018 5:45,7/9/2018
266,Coyote,0.492,6/5/2020 11:49,5/20/2020
266,Coyote,0.879,7/12/2018 21:06,7/9/2018
267,Coyote,0.919,6/10/2020 22:03,5/19/2020
267,Coyote,0.929,5/31/2018 22:18,5/30/2018
267,Coyote,0.957,6/3/2020 22:58,5/19/2020
268,Coyote,0.013,8/8/2020 0:18,8/6/2020
268,Coyote,0.031,8/8/2020 0:45,8/6/2020
268,Coyote,0.128,8/19/2020 3:05,8/6/2020
268,Coyote,0.14,8/15/2020 3:21,8/6/2020
268,Coyote,0.181,8/18/2020 4:20,8/6/2020
268,Coyote,0.181,8/18/2020 4:21,8/6/2020
268,Coyote,0.181,8/18/2020 4:21,8/6/2020
268,Coyote,0.378,8/8/2020 9:04,8/6/2020
269,Coyote,0.003,5/29/2020 0:05,5/23/2020
269,Coyote,0.003,5/29/2020 0:05,5/23/2020
269,Coyote,0.051,5/31/2020 1:13,5/23/2020
269,Coyote,0.06,7/16/2018 1:26,7/13/2018
269,Coyote,0.06,7/16/2018 1:27,7/13/2018
269,Coyote,0.906,6/6/2020 21:44,5/23/2020
269,Coyote,0.93,5/28/2020 22:19,5/23/2020
269,Coyote,0.933,5/28/2020 22:24,5/23/2020
269,Coyote,0.943,6/4/2020 22:38,5/23/2020
269,Coyote,0.965,6/12/2020 23:09,5/23/2020
270,Coyote,0.011,8/19/2020 0:16,8/18/2020
270,Coyote,0.284,8/17/2019 6:49,8/9/2019
270,Coyote,0.549,9/13/2020 13:10,8/18/2020
270,Coyote,0.567,9/8/2020 13:36,8/18/2020
270,Coyote,0.777,9/8/2020 18:39,8/18/2020
270,Coyote,0.777,9/8/2020 18:39,8/18/2020
270,Coyote,0.778,9/8/2020 18:40,8/18/2020
270,Coyote,0.833,9/11/2020 19:59,8/18/2020
270,Coyote,0.892,8/25/2019 21:24,8/9/2019
270,Coyote,0.969,8/26/2020 23:16,8/18/2020
271,Coyote,0.008,9/1/2020 0:11,8/26/2020
271,Coyote,0.01,8/29/2020 0:14,8/26/2020
271,Coyote,0.011,9/12/2019 0:16,8/24/2019
271,Coyote,0.03,9/1/2019 0:43,8/24/2019
271,Coyote,0.034,9/14/2019 0:49,8/24/2019
271,Coyote,0.042,9/4/2020 1:00,8/26/2020
271,Coyote,0.049,9/11/2020 1:10,8/26/2020
271,Coyote,0.049,9/11/2020 1:10,8/26/2020
271,Coyote,0.06,8/29/2019 1:26,8/24/2019
271,Coyote,0.063,9/24/2020 1:31,8/26/2020
271,Coyote,0.064,9/24/2020 1:32,8/26/2020
271,Coyote,0.109,8/29/2019 2:37,8/24/2019
271,Coyote,0.116,9/13/2019 2:47,8/24/2019
271,Coyote,0.138,8/31/2019 3:18,8/24/2019
271,Coyote,0.146,8/28/2019 3:30,8/24/2019
271,Coyote,0.156,8/28/2020 3:45,8/26/2020
271,Coyote,0.179,9/20/2020 4:18,8/26/2020
271,Coyote,0.182,9/8/2020 4:22,8/26/2020
271,Coyote,0.197,8/28/2019 4:43,8/24/2019
271,Coyote,0.199,9/6/2020 4:47,8/26/2020
271,Coyote,0.225,8/29/2020 5:24,8/26/2020
271,Coyote,0.226,9/11/2020 5:25,8/26/2020
271,Coyote,0.226,9/7/2019 5:26,8/24/2019
271,Coyote,0.242,8/27/2019 5:48,8/24/2019
271,Coyote,0.256,9/21/2020 6:08,8/26/2020
271,Coyote,0.256,8/28/2020 6:09,8/26/2020
271,Coyote,0.322,9/22/2019 7:43,8/24/2019
271,Coyote,0.322,9/22/2019 7:44,8/24/2019
271,Coyote,0.401,9/12/2019 9:38,8/24/2019
271,Coyote,0.752,9/10/2020 18:03,8/26/2020
271,Coyote,0.874,9/13/2020 20:59,8/26/2020
271,Coyote,0.882,8/28/2019 21:10,8/24/2019
271,Coyote,0.884,8/26/2020 21:13,8/26/2020
271,Coyote,0.904,9/2/2019 21:42,8/24/2019
271,Coyote,0.914,9/21/2020 21:56,8/26/2020
271,Coyote,0.917,9/15/2020 22:00,8/26/2020
271,Coyote,0.918,9/21/2020 22:02,8/26/2020
271,Coyote,0.922,8/24/2019 22:08,8/24/2019
271,Coyote,0.922,8/28/2020 22:08,8/26/2020
271,Coyote,0.945,8/29/2019 22:41,8/24/2019
271,Coyote,0.951,8/26/2020 22:50,8/26/2020
271,Coyote,0.975,8/25/2019 23:24,8/24/2019
271,Coyote,0.984,9/15/2020 23:37,8/26/2020
271,Coyote,0.985,9/19/2019 23:38,8/24/2019
271,Coyote,0.997,9/19/2020 23:55,8/26/2020
271,Coyote,0.997,8/31/2020 23:56,8/26/2020
272,Coyote,0.004,9/1/2020 0:06,8/22/2020
272,Coyote,0.234,8/24/2020 5:37,8/22/2020
272,Coyote,0.235,8/24/2020 5:38,8/22/2020
272,Coyote,0.303,9/19/2019 7:16,8/23/2019
272,Coyote,0.303,9/19/2019 7:16,8/23/2019
272,Coyote,0.881,9/19/2019 21:09,8/23/2019
272,Coyote,0.987,8/29/2019 23:41,8/23/2019
274,Coyote,0.002,8/30/2018 0:03,8/16/2018
274,Coyote,0.002,7/18/2020 0:03,7/9/2020
274,Coyote,0.013,7/26/2020 0:18,7/9/2020
274,Coyote,0.017,7/22/2020 0:25,7/9/2020
274,Coyote,0.026,8/30/2018 0:38,8/16/2018
274,Coyote,0.078,8/1/2020 1:53,7/9/2020
274,Coyote,0.134,8/4/2020 3:13,7/9/2020
274,Coyote,0.171,8/18/2018 4:06,8/16/2018
274,Coyote,0.928,8/3/2020 22:16,7/9/2020
275,Coyote,0.224,7/1/2018 5:23,6/14/2018
275,Coyote,0.264,6/22/2018 6:20,6/14/2018
276,Coyote,0.119,6/14/2020 2:52,5/24/2020
276,Coyote,0.119,6/14/2020 2:52,5/24/2020
276,Coyote,0.149,6/9/2020 3:35,5/24/2020
